date,time,datetime,temperature_c,temperature_f,humidity,weather_condition,weather_code,wind_speed_kmh,wind_direction,pressure,precipitation_mm,cloud_cover,feels_like_c,heat_index_c,dew_point_c,uv_index,visibility_km,is_sunny,is_cloudy,is_rainy
2023-08-25,06:00,2023-08-25 06:00:00,24.0,75.0,81.0,Cloudy,119,14.0,W,1008.0,0.0,71.0,26.0,26.0,20.0,5.0,10.0,False,True,False
2023-08-25,07:00,2023-08-25 07:00:00,24.0,76.0,80.0,Cloudy,119,14.0,W,1008.0,0.0,71.0,26.0,26.0,20.0,5.0,10.0,False,True,False
2023-08-25,08:00,2023-08-25 08:00:00,26.0,78.0,75.0,Cloudy,119,15.0,W,1009.0,0.0,70.0,27.0,27.0,20.0,6.0,10.0,False,True,False
2023-08-25,09:00,2023-08-25 09:00:00,27.0,81.0,67.0,Partly cloudy,116,17.0,WNW,1009.0,0.0,26.0,29.0,29.0,20.0,7.0,10.0,False,True,False
2023-08-25,10:00,2023-08-25 10:00:00,28.0,83.0,59.0,Sunny,113,18.0,W,1008.0,0.0,25.0,30.0,30.0,20.0,7.0,10.0,True,False,False
2023-08-25,11:00,2023-08-25 11:00:00,29.0,85.0,54.0,Cloudy,119,19.0,W,1008.0,0.0,81.0,31.0,31.0,19.0,6.0,10.0,False,True,False
2023-08-25,12:00,2023-08-25 12:00:00,30.0,87.0,51.0,Partly cloudy,116,20.0,W,1007.0,0.0,46.0,32.0,32.0,19.0,8.0,10.0,False,True,False
2023-08-25,13:00,2023-08-25 13:00:00,31.0,88.0,49.0,Partly cloudy,116,20.0,W,1006.0,0.0,47.0,33.0,33.0,19.0,8.0,10.0,False,True,False
2023-08-25,14:00,2023-08-25 14:00:00,31.0,88.0,47.0,Moderate rain at times,299,20.0,W,1005.0,0.6,80.0,33.0,33.0,19.0,7.0,10.0,False,False,True
2023-08-25,15:00,2023-08-25 15:00:00,30.0,87.0,48.0,Moderate rain at times,299,18.0,W,1005.0,0.6,78.0,32.0,32.0,19.0,7.0,10.0,False,False,True
2023-08-25,16:00,2023-08-25 16:00:00,30.0,86.0,55.0,Moderate rain at times,299,13.0,WNW,1006.0,0.5,72.0,32.0,32.0,20.0,6.0,10.0,False,False,True
2023-08-25,17:00,2023-08-25 17:00:00,29.0,84.0,58.0,Patchy rain possible,176,10.0,WNW,1006.0,0.1,78.0,31.0,31.0,20.0,6.0,10.0,False,False,True
2023-08-25,18:00,2023-08-25 18:00:00,28.0,83.0,61.0,Cloudy,119,7.0,NW,1006.0,0.0,64.0,30.0,30.0,20.0,1.0,10.0,False,True,False
2023-08-25,19:00,2023-08-25 19:00:00,28.0,82.0,63.0,Overcast,122,7.0,NNW,1007.0,0.0,93.0,29.0,29.0,20.0,1.0,10.0,False,True,False
2023-08-25,20:00,2023-08-25 20:00:00,27.0,81.0,65.0,Patchy rain possible,176,7.0,N,1008.0,0.3,87.0,29.0,29.0,20.0,1.0,10.0,False,False,True
2023-08-25,21:00,2023-08-25 21:00:00,27.0,80.0,66.0,Patchy rain possible,176,4.0,N,1009.0,0.3,73.0,29.0,29.0,20.0,1.0,10.0,False,False,True
2023-08-25,22:00,2023-08-25 22:00:00,26.0,79.0,70.0,Patchy rain possible,176,10.0,WSW,1009.0,0.1,76.0,28.0,28.0,20.0,1.0,9.0,False,False,True
2023-08-25,23:00,2023-08-25 23:00:00,25.0,77.0,77.0,Patchy rain possible,176,14.0,WSW,1009.0,0.1,75.0,27.0,27.0,21.0,1.0,10.0,False,False,True
2023-08-26,00:00,2023-08-26 00:00:00,24.0,76.0,86.0,Patchy rain possible,176,19.0,WSW,1008.0,0.1,71.0,26.0,26.0,21.0,1.0,9.0,False,False,True
2023-08-26,01:00,2023-08-26 01:00:00,24.0,75.0,83.0,Partly cloudy,116,15.0,WSW,1007.0,0.0,54.0,26.0,26.0,21.0,1.0,5.0,False,True,False
2023-08-26,02:00,2023-08-26 02:00:00,24.0,75.0,83.0,Cloudy,119,14.0,W,1007.0,0.0,83.0,26.0,26.0,21.0,1.0,9.0,False,True,False
2023-08-26,03:00,2023-08-26 03:00:00,24.0,75.0,84.0,Overcast,122,14.0,W,1007.0,0.0,86.0,26.0,26.0,21.0,1.0,2.0,False,True,False
2023-08-26,04:00,2023-08-26 04:00:00,23.0,74.0,85.0,Cloudy,119,15.0,W,1007.0,0.0,67.0,26.0,26.0,21.0,1.0,10.0,False,True,False
2023-08-26,05:00,2023-08-26 05:00:00,23.0,74.0,85.0,Heavy rain at times,305,13.0,W,1008.0,1.1,58.0,25.0,25.0,21.0,1.0,9.0,False,False,True
2023-08-26,06:00,2023-08-26 06:00:00,24.0,74.0,85.0,Partly cloudy,116,12.0,W,1009.0,0.0,54.0,26.0,26.0,21.0,6.0,10.0,False,True,False
2023-08-26,07:00,2023-08-26 07:00:00,24.0,75.0,83.0,Partly cloudy,116,13.0,W,1009.0,0.0,47.0,26.0,26.0,21.0,6.0,10.0,False,True,False
2023-08-26,08:00,2023-08-26 08:00:00,25.0,77.0,78.0,Partly cloudy,116,16.0,W,1010.0,0.0,50.0,27.0,27.0,20.0,7.0,10.0,False,True,False
2023-08-26,09:00,2023-08-26 09:00:00,26.0,79.0,73.0,Partly cloudy,116,17.0,WNW,1010.0,0.0,38.0,28.0,28.0,21.0,7.0,10.0,False,True,False
2023-08-26,10:00,2023-08-26 10:00:00,28.0,82.0,64.0,Partly cloudy,116,19.0,WNW,1010.0,0.0,34.0,30.0,30.0,20.0,7.0,10.0,False,True,False
2023-08-26,11:00,2023-08-26 11:00:00,29.0,84.0,58.0,Partly cloudy,116,20.0,WNW,1009.0,0.0,29.0,31.0,31.0,20.0,7.0,10.0,False,True,False
2023-08-26,12:00,2023-08-26 12:00:00,30.0,85.0,54.0,Partly cloudy,116,20.0,W,1008.0,0.0,57.0,32.0,32.0,20.0,7.0,10.0,False,True,False
2023-08-26,13:00,2023-08-26 13:00:00,30.0,85.0,53.0,Partly cloudy,116,21.0,W,1007.0,0.0,55.0,32.0,32.0,20.0,7.0,10.0,False,True,False
2023-08-26,14:00,2023-08-26 14:00:00,29.0,85.0,56.0,Overcast,122,22.0,WNW,1007.0,0.0,85.0,32.0,32.0,20.0,6.0,9.0,False,True,False
2023-08-26,15:00,2023-08-26 15:00:00,29.0,85.0,56.0,Patchy rain possible,176,18.0,WNW,1007.0,0.3,88.0,31.0,31.0,20.0,6.0,9.0,False,False,True
2023-08-26,16:00,2023-08-26 16:00:00,29.0,83.0,60.0,Cloudy,119,14.0,WNW,1007.0,0.0,80.0,31.0,31.0,20.0,6.0,10.0,False,True,False
2023-08-26,17:00,2023-08-26 17:00:00,28.0,82.0,64.0,Partly cloudy,116,9.0,NW,1007.0,0.0,54.0,30.0,30.0,21.0,7.0,10.0,False,True,False
2023-08-26,18:00,2023-08-26 18:00:00,27.0,81.0,67.0,Overcast,122,8.0,NNW,1008.0,0.0,98.0,29.0,29.0,20.0,1.0,10.0,False,True,False
2023-08-26,19:00,2023-08-26 19:00:00,27.0,80.0,68.0,Partly cloudy,116,6.0,N,1009.0,0.0,59.0,29.0,29.0,20.0,1.0,10.0,False,True,False
2023-08-26,20:00,2023-08-26 20:00:00,26.0,79.0,68.0,Cloudy,119,6.0,WNW,1010.0,0.0,76.0,28.0,28.0,20.0,1.0,10.0,False,True,False
2023-08-26,21:00,2023-08-26 21:00:00,26.0,79.0,69.0,Cloudy,119,9.0,W,1010.0,0.0,79.0,28.0,28.0,20.0,1.0,10.0,False,True,False
2023-08-26,22:00,2023-08-26 22:00:00,25.0,77.0,73.0,Cloudy,119,11.0,WSW,1010.0,0.0,75.0,27.0,27.0,20.0,1.0,10.0,False,True,False
2023-08-26,23:00,2023-08-26 23:00:00,25.0,78.0,75.0,Overcast,122,12.0,WSW,1010.0,0.0,85.0,27.0,27.0,20.0,1.0,9.0,False,True,False
2023-08-27,00:00,2023-08-27 00:00:00,25.0,77.0,76.0,Overcast,122,10.0,WSW,1008.0,0.0,94.0,27.0,27.0,21.0,1.0,10.0,False,True,False
2023-08-27,01:00,2023-08-27 01:00:00,25.0,77.0,78.0,Cloudy,119,11.0,WSW,1008.0,0.0,69.0,27.0,27.0,21.0,1.0,10.0,False,True,False
2023-08-27,02:00,2023-08-27 02:00:00,25.0,76.0,78.0,Cloudy,119,11.0,W,1008.0,0.0,71.0,27.0,27.0,21.0,1.0,10.0,False,True,False
2023-08-27,03:00,2023-08-27 03:00:00,24.0,76.0,82.0,Overcast,122,11.0,W,1008.0,0.0,100.0,26.0,26.0,21.0,1.0,10.0,False,True,False
2023-08-27,04:00,2023-08-27 04:00:00,24.0,75.0,83.0,Cloudy,119,14.0,WNW,1008.0,0.0,79.0,26.0,26.0,21.0,1.0,9.0,False,True,False
2023-08-27,05:00,2023-08-27 05:00:00,23.0,74.0,86.0,Partly cloudy,116,13.0,WNW,1009.0,0.0,53.0,25.0,25.0,21.0,1.0,10.0,False,True,False
2023-08-27,06:00,2023-08-27 06:00:00,24.0,75.0,85.0,Partly cloudy,116,14.0,WNW,1009.0,0.0,35.0,26.0,26.0,20.0,6.0,10.0,False,True,False
2023-08-27,07:00,2023-08-27 07:00:00,25.0,77.0,80.0,Sunny,113,18.0,WNW,1010.0,0.0,23.0,27.0,27.0,21.0,6.0,10.0,True,False,False
2023-08-27,08:00,2023-08-27 08:00:00,26.0,79.0,72.0,Partly cloudy,116,21.0,WNW,1011.0,0.0,32.0,28.0,28.0,20.0,7.0,10.0,False,True,False
2023-08-27,09:00,2023-08-27 09:00:00,27.0,81.0,66.0,Partly cloudy,116,23.0,WNW,1010.0,0.0,26.0,29.0,29.0,20.0,7.0,10.0,False,True,False
2023-08-27,10:00,2023-08-27 10:00:00,28.0,83.0,61.0,Partly cloudy,116,23.0,WNW,1010.0,0.0,38.0,30.0,30.0,20.0,7.0,10.0,False,True,False
2023-08-27,11:00,2023-08-27 11:00:00,29.0,85.0,56.0,Cloudy,119,23.0,WNW,1009.0,0.0,70.0,31.0,31.0,20.0,6.0,10.0,False,True,False
2023-08-27,12:00,2023-08-27 12:00:00,29.0,85.0,53.0,Cloudy,119,21.0,WNW,1009.0,0.0,69.0,31.0,31.0,20.0,6.0,10.0,False,True,False
2023-08-27,13:00,2023-08-27 13:00:00,30.0,85.0,54.0,Partly cloudy,116,21.0,WNW,1007.0,0.0,57.0,32.0,32.0,19.0,7.0,10.0,False,True,False
2023-08-27,14:00,2023-08-27 14:00:00,29.0,85.0,59.0,Partly cloudy,116,18.0,WNW,1007.0,0.0,47.0,31.0,31.0,20.0,7.0,10.0,False,True,False
2023-08-27,15:00,2023-08-27 15:00:00,29.0,84.0,59.0,Partly cloudy,116,16.0,WNW,1006.0,0.0,28.0,31.0,31.0,20.0,7.0,10.0,False,True,False
2023-08-27,16:00,2023-08-27 16:00:00,29.0,84.0,59.0,Sunny,113,15.0,NW,1006.0,0.0,16.0,31.0,31.0,20.0,7.0,10.0,True,False,False
2023-08-27,17:00,2023-08-27 17:00:00,28.0,82.0,62.0,Cloudy,119,13.0,NW,1007.0,0.0,75.0,30.0,30.0,20.0,6.0,10.0,False,True,False
2023-08-27,18:00,2023-08-27 18:00:00,27.0,81.0,68.0,Partly cloudy,116,11.0,NNW,1007.0,0.0,27.0,29.0,29.0,20.0,1.0,10.0,False,True,False
2023-08-27,19:00,2023-08-27 19:00:00,27.0,80.0,69.0,Patchy rain possible,176,10.0,NNW,1008.0,0.1,68.0,28.0,28.0,20.0,1.0,10.0,False,False,True
2023-08-27,20:00,2023-08-27 20:00:00,26.0,79.0,70.0,Partly cloudy,116,9.0,NNW,1009.0,0.0,47.0,28.0,28.0,20.0,1.0,10.0,False,True,False
2023-08-27,21:00,2023-08-27 21:00:00,26.0,79.0,73.0,Partly cloudy,116,9.0,NNW,1009.0,0.0,44.0,28.0,28.0,21.0,1.0,10.0,False,True,False
2023-08-27,22:00,2023-08-27 22:00:00,26.0,78.0,73.0,Partly cloudy,116,7.0,NW,1009.0,0.0,31.0,27.0,27.0,21.0,1.0,10.0,False,True,False
2023-08-27,23:00,2023-08-27 23:00:00,25.0,77.0,75.0,Clear,113,9.0,WNW,1009.0,0.0,20.0,27.0,27.0,20.0,1.0,10.0,True,False,False
2023-08-28,00:00,2023-08-28 00:00:00,25.0,76.0,77.0,Clear,113,12.0,WNW,1008.0,0.0,24.0,26.0,26.0,20.0,1.0,10.0,True,False,False
2023-08-28,01:00,2023-08-28 01:00:00,24.0,76.0,77.0,Partly cloudy,116,13.0,WNW,1008.0,0.0,46.0,26.0,26.0,20.0,1.0,10.0,False,True,False
2023-08-28,02:00,2023-08-28 02:00:00,24.0,76.0,77.0,Partly cloudy,116,15.0,WNW,1007.0,0.0,50.0,26.0,26.0,20.0,1.0,10.0,False,True,False
2023-08-28,03:00,2023-08-28 03:00:00,24.0,75.0,78.0,Cloudy,119,15.0,WNW,1007.0,0.0,83.0,26.0,26.0,20.0,1.0,10.0,False,True,False
2023-08-28,04:00,2023-08-28 04:00:00,24.0,74.0,80.0,Partly cloudy,116,13.0,WNW,1008.0,0.0,38.0,26.0,26.0,20.0,1.0,10.0,False,True,False
2023-08-28,05:00,2023-08-28 05:00:00,23.0,74.0,82.0,Partly cloudy,116,13.0,WNW,1008.0,0.0,48.0,25.0,25.0,20.0,1.0,10.0,False,True,False
2023-08-28,06:00,2023-08-28 06:00:00,24.0,75.0,82.0,Partly cloudy,116,15.0,WNW,1009.0,0.0,25.0,26.0,26.0,20.0,6.0,10.0,False,True,False
2023-08-28,07:00,2023-08-28 07:00:00,25.0,77.0,76.0,Sunny,113,20.0,WNW,1010.0,0.0,16.0,27.0,27.0,20.0,6.0,10.0,True,False,False
2023-08-28,08:00,2023-08-28 08:00:00,26.0,79.0,69.0,Sunny,113,23.0,WNW,1010.0,0.0,16.0,28.0,28.0,20.0,7.0,10.0,True,False,False
2023-08-28,09:00,2023-08-28 09:00:00,27.0,81.0,63.0,Sunny,113,23.0,WNW,1010.0,0.0,21.0,29.0,29.0,19.0,7.0,10.0,True,False,False
2023-08-28,10:00,2023-08-28 10:00:00,28.0,83.0,58.0,Sunny,113,23.0,WNW,1010.0,0.0,23.0,30.0,30.0,19.0,7.0,10.0,True,False,False
2023-08-28,11:00,2023-08-28 11:00:00,29.0,85.0,53.0,Partly cloudy,116,24.0,WNW,1009.0,0.0,46.0,31.0,31.0,19.0,7.0,10.0,False,True,False
2023-08-28,12:00,2023-08-28 12:00:00,30.0,86.0,49.0,Partly cloudy,116,24.0,WNW,1008.0,0.0,47.0,32.0,32.0,19.0,8.0,10.0,False,True,False
2023-08-28,13:00,2023-08-28 13:00:00,30.0,85.0,48.0,Partly cloudy,116,24.0,NW,1007.0,0.0,42.0,31.0,31.0,19.0,7.0,10.0,False,True,False
2023-08-28,14:00,2023-08-28 14:00:00,29.0,84.0,54.0,Partly cloudy,116,23.0,NW,1006.0,0.0,31.0,30.0,30.0,19.0,7.0,10.0,False,True,False
2023-08-28,15:00,2023-08-28 15:00:00,29.0,84.0,59.0,Patchy rain possible,176,20.0,NNW,1006.0,0.4,89.0,30.0,30.0,19.0,6.0,10.0,False,False,True
2023-08-28,16:00,2023-08-28 16:00:00,28.0,83.0,58.0,Patchy rain possible,176,18.0,NNW,1006.0,0.2,83.0,30.0,30.0,19.0,6.0,10.0,False,False,True
2023-08-28,17:00,2023-08-28 17:00:00,27.0,81.0,60.0,Sunny,113,14.0,NNW,1006.0,0.0,20.0,29.0,29.0,20.0,7.0,10.0,True,False,False
2023-08-28,18:00,2023-08-28 18:00:00,27.0,80.0,64.0,Clear,113,10.0,NNW,1007.0,0.0,12.0,28.0,28.0,19.0,1.0,10.0,True,False,False
2023-08-28,19:00,2023-08-28 19:00:00,26.0,79.0,66.0,Clear,113,10.0,NW,1007.0,0.0,10.0,28.0,28.0,19.0,1.0,10.0,True,False,False
2023-08-28,20:00,2023-08-28 20:00:00,26.0,78.0,68.0,Clear,113,8.0,NW,1008.0,0.0,12.0,27.0,27.0,19.0,1.0,10.0,True,False,False
2023-08-28,21:00,2023-08-28 21:00:00,25.0,77.0,69.0,Clear,113,8.0,NNW,1008.0,0.0,12.0,27.0,27.0,19.0,1.0,10.0,True,False,False
2023-08-28,22:00,2023-08-28 22:00:00,25.0,76.0,71.0,Partly cloudy,116,9.0,NW,1008.0,0.0,27.0,26.0,26.0,19.0,1.0,10.0,False,True,False
2023-08-28,23:00,2023-08-28 23:00:00,24.0,76.0,72.0,Partly cloudy,116,9.0,NW,1008.0,0.0,31.0,26.0,26.0,19.0,1.0,10.0,False,True,False
2023-08-29,00:00,2023-08-29 00:00:00,24.0,76.0,75.0,Partly cloudy,116,12.0,W,1008.0,0.0,46.0,26.0,26.0,19.0,1.0,10.0,False,True,False
2023-08-29,01:00,2023-08-29 01:00:00,24.0,76.0,74.0,Partly cloudy,116,10.0,W,1007.0,0.0,27.0,26.0,26.0,19.0,1.0,10.0,False,True,False
2023-08-29,02:00,2023-08-29 02:00:00,24.0,75.0,73.0,Clear,113,12.0,WNW,1007.0,0.0,12.0,26.0,26.0,19.0,1.0,10.0,True,False,False
2023-08-29,03:00,2023-08-29 03:00:00,24.0,75.0,74.0,Clear,113,11.0,WNW,1007.0,0.0,16.0,26.0,26.0,19.0,1.0,10.0,True,False,False
2023-08-29,04:00,2023-08-29 04:00:00,23.0,74.0,77.0,Partly cloudy,116,12.0,WNW,1007.0,0.0,26.0,25.0,25.0,19.0,1.0,10.0,False,True,False
2023-08-29,05:00,2023-08-29 05:00:00,23.0,73.0,79.0,Partly cloudy,116,12.0,WNW,1008.0,0.0,35.0,25.0,25.0,19.0,1.0,10.0,False,True,False
2023-08-29,06:00,2023-08-29 06:00:00,24.0,75.0,80.0,Partly cloudy,116,13.0,WNW,1009.0,0.0,29.0,26.0,26.0,19.0,6.0,10.0,False,True,False
2023-08-29,07:00,2023-08-29 07:00:00,25.0,77.0,74.0,Partly cloudy,116,17.0,WNW,1010.0,0.0,39.0,27.0,27.0,20.0,6.0,10.0,False,True,False
2023-08-29,08:00,2023-08-29 08:00:00,26.0,79.0,68.0,Partly cloudy,116,19.0,NW,1010.0,0.0,36.0,28.0,28.0,20.0,7.0,10.0,False,True,False
2023-08-29,09:00,2023-08-29 09:00:00,27.0,81.0,63.0,Patchy rain possible,176,19.0,NW,1010.0,0.1,74.0,29.0,29.0,20.0,6.0,10.0,False,False,True
2023-08-29,10:00,2023-08-29 10:00:00,28.0,83.0,58.0,Partly cloudy,116,19.0,WNW,1009.0,0.0,30.0,30.0,30.0,20.0,7.0,10.0,False,True,False
2023-08-29,11:00,2023-08-29 11:00:00,30.0,85.0,54.0,Partly cloudy,116,18.0,NW,1008.0,0.0,56.0,31.0,31.0,19.0,7.0,10.0,False,True,False
2023-08-29,12:00,2023-08-29 12:00:00,30.0,87.0,50.0,Partly cloudy,116,17.0,NW,1007.0,0.0,45.0,32.0,32.0,19.0,8.0,10.0,False,True,False
2023-08-29,13:00,2023-08-29 13:00:00,31.0,87.0,46.0,Patchy rain possible,176,18.0,NW,1006.0,0.1,84.0,32.0,32.0,18.0,7.0,10.0,False,False,True
2023-08-29,14:00,2023-08-29 14:00:00,30.0,86.0,45.0,Patchy rain possible,176,17.0,NW,1006.0,0.1,82.0,32.0,32.0,18.0,7.0,10.0,False,False,True
2023-08-29,15:00,2023-08-29 15:00:00,29.0,84.0,53.0,Patchy rain possible,176,16.0,WNW,1006.0,0.2,54.0,31.0,31.0,19.0,6.0,10.0,False,False,True
2023-08-29,16:00,2023-08-29 16:00:00,28.0,83.0,58.0,Cloudy,119,18.0,WNW,1006.0,0.0,75.0,30.0,30.0,19.0,6.0,10.0,False,True,False
2023-08-29,17:00,2023-08-29 17:00:00,28.0,82.0,60.0,Overcast,122,10.0,WNW,1007.0,0.0,86.0,29.0,29.0,19.0,6.0,10.0,False,True,False
2023-08-29,18:00,2023-08-29 18:00:00,27.0,80.0,59.0,Cloudy,119,8.0,NW,1007.0,0.0,72.0,28.0,28.0,18.0,1.0,10.0,False,True,False
2023-08-29,19:00,2023-08-29 19:00:00,26.0,79.0,58.0,Overcast,122,9.0,NW,1008.0,0.0,99.0,28.0,28.0,20.0,1.0,10.0,False,True,False
2023-08-29,20:00,2023-08-29 20:00:00,26.0,78.0,58.0,Cloudy,119,7.0,NW,1008.0,0.0,84.0,28.0,28.0,20.0,1.0,10.0,False,True,False
2023-08-29,21:00,2023-08-29 21:00:00,25.0,77.0,61.0,Partly cloudy,116,8.0,NNW,1009.0,0.0,32.0,27.0,27.0,20.0,1.0,10.0,False,True,False
2023-08-29,22:00,2023-08-29 22:00:00,25.0,76.0,65.0,Clear,113,7.0,NNW,1009.0,0.0,22.0,26.0,26.0,21.0,1.0,10.0,True,False,False
2023-08-29,23:00,2023-08-29 23:00:00,24.0,76.0,66.0,Clear,113,5.0,NNW,1008.0,0.0,11.0,26.0,26.0,20.0,1.0,10.0,True,False,False
2023-08-30,00:00,2023-08-30 00:00:00,24.0,76.0,69.0,Clear,113,6.0,N,1008.0,0.0,15.0,26.0,26.0,18.0,1.0,10.0,True,False,False
2023-08-30,01:00,2023-08-30 01:00:00,24.0,75.0,70.0,Partly cloudy,116,5.0,NNW,1007.0,0.0,29.0,26.0,26.0,18.0,1.0,10.0,False,True,False
2023-08-30,02:00,2023-08-30 02:00:00,24.0,75.0,72.0,Partly cloudy,116,8.0,NNW,1007.0,0.0,28.0,26.0,26.0,19.0,1.0,10.0,False,True,False
2023-08-30,03:00,2023-08-30 03:00:00,24.0,75.0,74.0,Partly cloudy,116,6.0,NW,1007.0,0.0,45.0,25.0,25.0,19.0,1.0,10.0,False,True,False
2023-08-30,04:00,2023-08-30 04:00:00,24.0,75.0,76.0,Partly cloudy,116,6.0,W,1008.0,0.0,57.0,26.0,26.0,19.0,1.0,10.0,False,True,False
2023-08-30,05:00,2023-08-30 05:00:00,24.0,75.0,75.0,Partly cloudy,116,7.0,WNW,1008.0,0.0,44.0,26.0,26.0,19.0,1.0,10.0,False,True,False
2023-08-30,06:00,2023-08-30 06:00:00,24.0,75.0,75.0,Partly cloudy,116,9.0,NW,1009.0,0.0,38.0,26.0,26.0,19.0,6.0,10.0,False,True,False
2023-08-30,07:00,2023-08-30 07:00:00,25.0,77.0,75.0,Sunny,113,10.0,NNW,1010.0,0.0,15.0,27.0,27.0,20.0,7.0,10.0,True,False,False
2023-08-30,08:00,2023-08-30 08:00:00,27.0,80.0,67.0,Sunny,113,13.0,NNW,1010.0,0.0,12.0,28.0,28.0,20.0,7.0,10.0,True,False,False
2023-08-30,09:00,2023-08-30 09:00:00,28.0,82.0,58.0,Patchy rain possible,176,15.0,NNW,1010.0,0.1,88.0,30.0,30.0,19.0,6.0,10.0,False,False,True
2023-08-30,10:00,2023-08-30 10:00:00,29.0,84.0,53.0,Patchy rain possible,176,17.0,NNW,1010.0,0.1,85.0,31.0,31.0,19.0,6.0,10.0,False,False,True
2023-08-30,11:00,2023-08-30 11:00:00,30.0,86.0,50.0,Sunny,113,17.0,NNW,1009.0,0.0,23.0,32.0,32.0,19.0,8.0,10.0,True,False,False
2023-08-30,12:00,2023-08-30 12:00:00,31.0,88.0,49.0,Patchy rain possible,176,18.0,NNW,1008.0,0.1,89.0,33.0,33.0,19.0,7.0,10.0,False,False,True
2023-08-30,13:00,2023-08-30 13:00:00,31.0,88.0,46.0,Partly cloudy,116,19.0,NW,1007.0,0.0,28.0,33.0,33.0,19.0,8.0,10.0,False,True,False
2023-08-30,14:00,2023-08-30 14:00:00,32.0,89.0,45.0,Sunny,113,21.0,NNW,1006.0,0.0,21.0,33.0,33.0,18.0,8.0,10.0,True,False,False
2023-08-30,15:00,2023-08-30 15:00:00,31.0,88.0,44.0,Sunny,113,17.0,NNW,1006.0,0.0,18.0,33.0,33.0,18.0,8.0,10.0,True,False,False
2023-08-30,16:00,2023-08-30 16:00:00,30.0,86.0,48.0,Sunny,113,17.0,NNW,1006.0,0.0,17.0,32.0,32.0,19.0,8.0,10.0,True,False,False
2023-08-30,17:00,2023-08-30 17:00:00,29.0,84.0,56.0,Sunny,113,13.0,N,1007.0,0.0,14.0,30.0,30.0,20.0,7.0,10.0,True,False,False
2023-08-30,18:00,2023-08-30 18:00:00,28.0,82.0,62.0,Clear,113,11.0,N,1008.0,0.0,10.0,29.0,29.0,19.0,1.0,10.0,True,False,False
2023-08-30,19:00,2023-08-30 19:00:00,27.0,80.0,64.0,Clear,113,10.0,N,1008.0,0.0,10.0,28.0,28.0,19.0,1.0,10.0,True,False,False
2023-08-30,20:00,2023-08-30 20:00:00,26.0,79.0,66.0,Clear,113,12.0,NNE,1009.0,0.0,11.0,28.0,28.0,19.0,1.0,10.0,True,False,False
2023-08-30,21:00,2023-08-30 21:00:00,26.0,79.0,67.0,Clear,113,11.0,N,1009.0,0.0,12.0,27.0,27.0,19.0,1.0,10.0,True,False,False
2023-08-30,22:00,2023-08-30 22:00:00,26.0,78.0,67.0,Clear,113,10.0,N,1009.0,0.0,14.0,27.0,27.0,19.0,1.0,10.0,True,False,False
2023-08-30,23:00,2023-08-30 23:00:00,25.0,77.0,68.0,Clear,113,11.0,NNE,1008.0,0.0,16.0,27.0,27.0,19.0,1.0,10.0,True,False,False
2023-08-31,00:00,2023-08-31 00:00:00,25.0,77.0,68.0,Clear,113,7.0,N,1007.0,0.0,7.0,26.0,26.0,19.0,1.0,10.0,True,False,False
2023-08-31,01:00,2023-08-31 01:00:00,25.0,76.0,69.0,Clear,113,5.0,NNW,1007.0,0.0,8.0,26.0,26.0,19.0,1.0,10.0,True,False,False
2023-08-31,02:00,2023-08-31 02:00:00,24.0,76.0,68.0,Clear,113,5.0,NW,1007.0,0.0,8.0,26.0,26.0,18.0,1.0,10.0,True,False,False
2023-08-31,03:00,2023-08-31 03:00:00,24.0,75.0,68.0,Clear,113,8.0,NW,1007.0,0.0,9.0,26.0,26.0,18.0,1.0,10.0,True,False,False
2023-08-31,04:00,2023-08-31 04:00:00,23.0,74.0,73.0,Clear,113,11.0,WNW,1008.0,0.0,10.0,25.0,25.0,18.0,1.0,10.0,True,False,False
2023-08-31,05:00,2023-08-31 05:00:00,23.0,74.0,74.0,Clear,113,11.0,WNW,1009.0,0.0,10.0,25.0,25.0,18.0,1.0,10.0,True,False,False
2023-08-31,06:00,2023-08-31 06:00:00,24.0,75.0,75.0,Sunny,113,10.0,WNW,1009.0,0.0,9.0,26.0,26.0,18.0,6.0,10.0,True,False,False
2023-08-31,07:00,2023-08-31 07:00:00,25.0,78.0,70.0,Sunny,113,11.0,NW,1010.0,0.0,10.0,27.0,27.0,19.0,7.0,10.0,True,False,False
2023-08-31,08:00,2023-08-31 08:00:00,27.0,80.0,64.0,Sunny,113,13.0,NW,1010.0,0.0,10.0,29.0,29.0,19.0,7.0,10.0,True,False,False
2023-08-31,09:00,2023-08-31 09:00:00,28.0,83.0,59.0,Sunny,113,14.0,NNW,1010.0,0.0,11.0,30.0,30.0,20.0,7.0,10.0,True,False,False
2023-08-31,10:00,2023-08-31 10:00:00,30.0,85.0,53.0,Sunny,113,15.0,NNW,1009.0,0.0,11.0,31.0,31.0,19.0,7.0,10.0,True,False,False
2023-08-31,11:00,2023-08-31 11:00:00,31.0,87.0,48.0,Sunny,113,15.0,NNW,1009.0,0.0,23.0,32.0,32.0,19.0,8.0,10.0,True,False,False
2023-08-31,12:00,2023-08-31 12:00:00,31.0,89.0,45.0,Sunny,113,15.0,NNW,1008.0,0.0,25.0,33.0,33.0,18.0,8.0,10.0,True,False,False
2023-08-31,13:00,2023-08-31 13:00:00,31.0,89.0,43.0,Sunny,113,15.0,NNW,1007.0,0.0,21.0,33.0,33.0,18.0,8.0,10.0,True,False,False
